bid,bidtime,bidderrate,openbid,price,auction_type,bid_no,item_Palm Pilot M515 PDA,item_Xbox game console
0.167838637672282,-1.4062185118716655,-0.26484083376889633,0.2830562682112993,2.109153966264455,3,-0.5749088635780084,0,0
0.1987846808177831,-1.4060659547120944,-0.26484083376889633,0.2830562682112993,2.109153966264455,3,-0.47009241948024766,0,0
0.2606767671087853,-1.4058743021244438,-0.26484083376889633,0.2830562682112993,2.109153966264455,3,-0.36527597538248696,0,0
0.307095831827037,-1.4057268443685351,-0.26484083376889633,0.2830562682112993,2.109153966264455,3,-0.2604595312847262,0,0
0.6083555618484902,-0.9676638475887338,0.05028062665085543,0.2830562682112993,2.109153966264455,3,-0.15564308718696548,0,0
0.983762011246564,-0.9675656840682301,0.05028062665085543,0.2830562682112993,2.109153966264455,3,-0.050826643089204745,0,0
1.6033636871057875,-0.9668768396234816,0.05028062665085543,0.2830562682112993,2.109153966264455,3,0.053989801008555986,0,0
1.832766704943387,-0.79975450834128,-0.26484083376889633,0.2830562682112993,2.109153966264455,3,0.15880624510631672,0,0
2.451687567853409,-0.7468813414662078,-0.26484083376889633,0.2830562682112993,2.109153966264455,3,0.26362268920407744,0,0
1.894658791234389,-0.4952606166447607,-0.26484083376889633,0.2830562682112993,2.109153966264455,3,0.3684391333018382,0,0
1.9874969206708923,-0.49509828562816965,-0.26484083376889633,0.2830562682112993,2.109153966264455,3,0.47325557739959895,0,0
2.142227136398398,-0.4948968591834992,-0.26484083376889633,0.2830562682112993,2.109153966264455,3,0.5780720214973597,0,0
2.451687567853409,-0.49475407588094805,-0.26484083376889633,0.2830562682112993,2.109153966264455,3,0.6828884655951204,0,0
3.070608430763431,-0.4946066181250395,-0.26484083376889633,0.2830562682112993,2.109153966264455,3,0.7877049096928811,0,0
2.7611479993084203,-0.45121154285741294,0.05028062665085543,0.2830562682112993,2.109153966264455,3,0.8925213537906419,0,0
2.993243322899678,-0.4511427009079686,0.05028062665085543,0.2830562682112993,2.109153966264455,3,0.9973377978884026,0,0
3.147973538627184,-0.4510296641267823,0.05028062665085543,0.2830562682112993,2.109153966264455,3,1.1021542419861634,0,0
3.2253386464909366,-0.42408144052177105,-0.26484083376889633,0.2830562682112993,2.109153966264455,3,1.206970686083924,0,0
-0.14778005636868383,-1.2934983186626887,-0.2565481637578502,0.5798034252500651,-0.3661894624558047,3,-1.2038075281645728,0,0
-0.096719085178607,-1.2448555320760004,-0.23996282373575803,0.5798034252500651,-0.3661894624558047,3,-1.098991084066812,0,0
-0.11992861753773283,-0.6096385409943691,-0.11557277357006655,0.5798034252500651,-0.3661894624558047,3,-0.9941746399690513,0,0
-0.10445559596498227,-0.6095348531198972,-0.11557277357006655,0.5798034252500651,-0.3661894624558047,3,-0.8893581958712906,0,0
0.13073433194082615,-1.6175819944791705,-0.26484083376889633,0.8705574883354386,0.16070012623779514,3,-1.2038075281645728,0,0
0.2854336016251862,-1.2227814884717694,-0.23996282373575803,0.8705574883354386,0.16070012623779514,3,-1.098991084066812,0,0
0.5949249791233427,-0.9337319906678707,-0.2565481637578502,0.8705574883354386,0.16070012623779514,3,-0.9941746399690513,0,0
0.6103980006960933,-0.736282230953613,-0.26484083376889633,0.8705574883354386,0.16070012623779514,3,-0.8893581958712906,0,0
-0.33345631524169045,-1.254116899027788,-0.14874345361425095,0.2771818493856969,-0.06993224427044925,3,-1.2038075281645728,0,0
-0.17872609951418494,-1.2426372914827946,-0.26484083376889633,0.2771818493856969,-0.06993224427044925,3,-1.098991084066812,0,0
-0.3179832936689399,-1.2037522138043817,-0.26484083376889633,0.2771818493856969,-0.06993224427044925,3,-0.9941746399690513,0,0
-0.30251027209618936,-1.2035754344774134,-0.26484083376889633,0.2771818493856969,-0.06993224427044925,3,-0.8893581958712906,0,0
